record_id,customer_id,payment_id,customer_payment_count,customer_success_rate,customer_previous_failures,payment_amount,currency,payment_method,failure_reason,attempt_number,hours_since_failure,action_taken,previous_action,previous_attempt_count,recovered,amount_recovered,recovery_time_hours
rec_055faefc23c3fa,cust_ca10b4996802,pay_e6aadd6cdb27f2,30,0.946,2,48837.29,INR,upi,bank_timeout,1,0.36,PAYMENT_LINK,,0,False,0.0,0.0
rec_4994d0add26b24,cust_ca10b4996802,pay_e6aadd6cdb27f2,30,0.946,2,48837.29,INR,upi,bank_timeout,2,8.93,ESCALATE,PAYMENT_LINK,1,False,0.0,0.0
rec_392d17ccb7c0b1,cust_ca10b4996802,pay_e6aadd6cdb27f2,30,0.946,2,48837.29,INR,upi,bank_timeout,3,12.88,REMINDER,ESCALATE,2,False,0.0,0.0
rec_a0b6ef8eb0b60d,cust_ca10b4996802,pay_e6aadd6cdb27f2,30,0.946,2,48837.29,INR,upi,bank_timeout,4,28.14,ESCALATE,REMINDER,3,False,0.0,0.0
rec_bbf2bd45925218,cust_c5c5ae8abe15,pay_511e0267307445,4,0.747,1,35160.37,INR,card,technical_error,1,0.93,RETRY,,0,True,35160.37,2.39
rec_4291c441954ad9,cust_55c551fcfba5,pay_c9d42fd323d145,26,0.859,4,4342.66,INR,netbanking,technical_error,1,1.63,RETRY,,0,False,0.0,0.0
rec_2fbe7816efb034,cust_55c551fcfba5,pay_c9d42fd323d145,26,0.859,4,4342.66,INR,netbanking,technical_error,2,13.31,REMINDER,RETRY,1,False,0.0,0.0
rec_af0d21f44d20ff,cust_55c551fcfba5,pay_c9d42fd323d145,26,0.859,4,4342.66,INR,netbanking,technical_error,3,20.32,STOP,REMINDER,2,False,0.0,0.0
rec_f89991bfc87cc2,cust_92ef63c1781f,pay_3f916981f6208a,6,0.831,1,9722.94,INR,upi,network_error,1,1.13,PAYMENT_LINK,,0,False,0.0,0.0
rec_8fda8d85520a9f,cust_92ef63c1781f,pay_3f916981f6208a,6,0.831,1,9722.94,INR,upi,network_error,2,6.69,PAYMENT_LINK,PAYMENT_LINK,1,True,9722.94,8.22
rec_9c1890b3edd79d,cust_61ee6c5bdeef,pay_b3d5c359513837,11,0.748,3,2088.48,INR,upi,bank_timeout,1,1.32,PAYMENT_LINK,,0,False,0.0,0.0
rec_05c1bac4b98f80,cust_61af663ced2e,pay_26e5ce42b02705,19,0.781,4,2242.26,INR,wallet,payment_method_issue,1,0.99,PAYMENT_LINK,,0,False,0.0,0.0
rec_eabd4666f85d26,cust_60a399d4e821,pay_128cc17a4c055b,7,0.418,4,217.8,INR,upi,insufficient_funds,1,1.28,REMINDER,,0,False,0.0,0.0
rec_9430c2bbda4b86,cust_60a399d4e821,pay_128cc17a4c055b,7,0.418,4,217.8,INR,upi,insufficient_funds,2,16.03,PAYMENT_LINK,REMINDER,1,False,0.0,0.0
rec_8717be6db5e247,cust_41191aa71b61,pay_a4bc556bf63009,3,0.901,0,5293.7,INR,upi,network_error,1,0.24,RETRY,,0,True,5293.7,2.55
rec_f4cc306265de43,cust_acef45c4de37,pay_76883ea9a726d0,17,0.928,1,3936.66,INR,card,payment_method_issue,1,0.65,PAYMENT_LINK,,0,True,3936.66,0.74
rec_0a1092c71c5249,cust_641118ecddf0,pay_256a463eb30d8a,5,0.869,1,664.16,INR,card,authentication_failed,1,0.36,RETRY,,0,False,0.0,0.0
rec_a2fd3e962bf8c7,cust_641118ecddf0,pay_256a463eb30d8a,5,0.869,1,664.16,INR,card,authentication_failed,2,16.57,REMINDER,RETRY,1,False,0.0,0.0
rec_d460f4be40ddcb,cust_f97a822c15e5,pay_c332fba95a6781,12,0.875,2,32701.12,INR,card,bank_timeout,1,0.35,RETRY,,0,True,32701.12,1.12
rec_04b0a4ee04fcea,cust_bbb24366704f,pay_7d745b8c29009f,48,0.912,4,6868.94,INR,netbanking,authentication_failed,1,0.72,REMINDER,,0,True,6868.94,1.58
rec_210645202277ca,cust_19b17e80dea4,pay_9e524f171d6511,9,0.841,1,1704.75,INR,card,bank_timeout,1,0.92,RETRY,,0,True,1704.75,1.99
rec_930659ad3467f7,cust_4dcabfb7001a,pay_876913e0a7793d,28,0.784,6,2174.09,INR,card,insufficient_funds,1,0.37,PAYMENT_LINK,,0,False,0.0,0.0
rec_07b6fbf78f6cd4,cust_4dcabfb7001a,pay_876913e0a7793d,28,0.784,6,2174.09,INR,card,insufficient_funds,2,4.21,REMINDER,PAYMENT_LINK,1,False,0.0,0.0
rec_e65cb372d71990,cust_4dcabfb7001a,pay_876913e0a7793d,28,0.784,6,2174.09,INR,card,insufficient_funds,3,20.04,PAYMENT_LINK,REMINDER,2,True,2174.09,21.06
rec_641632b96f96c1,cust_2aa814da56ec,pay_78a38a818ee309,14,0.841,2,5749.94,INR,card,technical_error,1,0.58,RETRY,,0,False,0.0,0.0
rec_2b824325b17bf6,cust_be9063fb64b5,pay_8bedaf07af8ee6,1,0.848,0,2407.58,INR,card,bank_timeout,1,0.73,RETRY,,0,True,2407.58,2.2
rec_31f4d370c5d89a,cust_a391ffdb8794,pay_1e77c934188c6b,7,0.407,4,1088.98,INR,card,authentication_failed,1,1.63,ESCALATE,,0,False,0.0,0.0
rec_3e9a521db2b8b4,cust_a391ffdb8794,pay_1e77c934188c6b,7,0.407,4,1088.98,INR,card,authentication_failed,2,5.58,ESCALATE,ESCALATE,1,False,0.0,0.0
rec_d9d035e3b30e48,cust_290a3abbc35b,pay_8d7c131ffac842,2,0.625,1,24326.69,INR,netbanking,bank_timeout,1,0.97,RETRY,,0,True,24326.69,1.68
rec_81acc28051c059,cust_dfb68a5fbb81,pay_f03c43062ca2a5,8,0.753,2,2636.02,INR,card,insufficient_funds,1,1.57,RETRY,,0,False,0.0,0.0
rec_e7044fd6cd6643,cust_67ce378fe5a4,pay_8b1591b5b4417e,11,0.749,3,695.07,INR,card,bank_timeout,1,0.95,RETRY,,0,True,695.07,1.62
rec_f51031775e33af,cust_d900da4bff31,pay_c25d0c74b4ea34,11,0.977,0,528.65,INR,upi,bank_timeout,1,1.79,PAYMENT_LINK,,0,True,528.65,3.33
rec_ae3d132b1b62b2,cust_4f10aae3b518,pay_bb1828f1a926f8,25,0.86,4,2660.99,INR,card,network_error,1,0.77,RETRY,,0,True,2660.99,2.31
rec_ff5062f31677a5,cust_36fea0b438cd,pay_8c5a3de8cc27b6,9,0.383,6,2183.2,INR,upi,insufficient_funds,1,1.95,PAYMENT_LINK,,0,False,0.0,0.0
rec_87d5dabdf7cd86,cust_36fea0b438cd,pay_8c5a3de8cc27b6,9,0.383,6,2183.2,INR,upi,insufficient_funds,2,10.17,REMINDER,PAYMENT_LINK,1,False,0.0,0.0
rec_8396ad17ea5886,cust_7118e3647709,pay_e0d15b701be95f,5,0.862,1,2798.43,INR,card,bank_timeout,1,0.49,RETRY,,0,False,0.0,0.0
rec_1b17809de70a7e,cust_15f7ef61da4e,pay_12025337bf92c6,21,0.805,4,1620.24,INR,upi,authentication_failed,1,1.27,REMINDER,,0,False,0.0,0.0
rec_0c73949fef5edd,cust_3f30ea12cebc,pay_927ea55ad64c49,1,0.718,0,8751.46,INR,upi,technical_error,1,1.23,RETRY,,0,False,0.0,0.0
rec_e1c60b7b8a7f2e,cust_3f30ea12cebc,pay_927ea55ad64c49,1,0.718,0,8751.46,INR,upi,technical_error,2,17.83,RETRY,RETRY,1,True,8751.46,19.16
rec_f81a821c3c1f43,cust_9532caba7af9,pay_836bd2f72541b4,15,0.732,4,1998.58,INR,wallet,technical_error,1,1.07,RETRY,,0,False,0.0,0.0
rec_a521fd3b023086,cust_9532caba7af9,pay_836bd2f72541b4,15,0.732,4,1998.58,INR,wallet,technical_error,2,12.28,PAYMENT_LINK,RETRY,1,True,1998.58,14.07
rec_4f48f2e6cccae4,cust_8fc3d7d3f6bd,pay_9d8fdea848d964,6,0.738,2,1911.81,INR,upi,network_error,1,1.67,RETRY,,0,True,1911.81,3.29
rec_916b66defe56f6,cust_714c7df4e434,pay_e7d7261394df2d,14,0.512,7,9694.36,INR,card,authentication_failed,1,1.86,PAYMENT_LINK,,0,False,0.0,0.0
rec_0ddf6858bda33e,cust_004ea81ad3d8,pay_bbcee7a3cce291,2,0.736,1,1153.47,INR,upi,authentication_failed,1,1.85,RETRY,,0,False,0.0,0.0
rec_819bab055d26dd,cust_004ea81ad3d8,pay_bbcee7a3cce291,2,0.736,1,1153.47,INR,upi,authentication_failed,2,11.24,REMINDER,RETRY,1,False,0.0,0.0
rec_09f82ed3ad5c5b,cust_4199322e3ba5,pay_ec03ca00391473,6,0.803,1,5968.79,INR,upi,network_error,1,0.24,RETRY,,0,False,0.0,0.0
rec_ab802329a6f39c,cust_4199322e3ba5,pay_ec03ca00391473,6,0.803,1,5968.79,INR,upi,network_error,2,10.06,STOP,RETRY,1,False,0.0,0.0
rec_95786324634db0,cust_0f8035f55bd2,pay_7749de00d7172c,2,0.852,0,1285.2,INR,netbanking,network_error,1,1.73,RETRY,,0,True,1285.2,2.99
rec_2ff20b42ba612f,cust_dc3bbdd8a74e,pay_8044c4edb62b60,6,0.885,1,237.23,INR,netbanking,insufficient_funds,1,1.22,RETRY,,0,False,0.0,0.0
rec_27e76f64735355,cust_e098d2e3bd3f,pay_ee0099432363ff,1,0.513,0,10210.46,INR,card,bank_timeout,1,0.55,RETRY,,0,False,0.0,0.0
rec_7cbf9e447b6908,cust_e098d2e3bd3f,pay_ee0099432363ff,1,0.513,0,10210.46,INR,card,bank_timeout,2,6.75,REMINDER,RETRY,1,True,10210.46,9.17
rec_1d115c12693c19,cust_3a2516fe8a27,pay_e2dff5e35469ca,9,0.787,2,879.47,INR,card,insufficient_funds,1,1.42,PAYMENT_LINK,,0,False,0.0,0.0
rec_5c46876ccaffe1,cust_3a2516fe8a27,pay_e2dff5e35469ca,9,0.787,2,879.47,INR,card,insufficient_funds,2,10.94,PAYMENT_LINK,PAYMENT_LINK,1,True,879.47,11.75
rec_d7bdbc4303a724,cust_e9917f60a8c4,pay_1c74ca366441ba,3,0.81,1,3969.96,INR,upi,payment_method_issue,1,1.23,PAYMENT_LINK,,0,False,0.0,0.0
rec_2b3a67bf2760d6,cust_e9917f60a8c4,pay_1c74ca366441ba,3,0.81,1,3969.96,INR,upi,payment_method_issue,2,9.93,PAYMENT_LINK,PAYMENT_LINK,1,False,0.0,0.0
rec_a1dfc05cb5c81c,cust_e9917f60a8c4,pay_1c74ca366441ba,3,0.81,1,3969.96,INR,upi,payment_method_issue,3,25.84,STOP,PAYMENT_LINK,2,False,0.0,0.0
rec_3655c0ac686b79,cust_43b409ef2260,pay_488542bf4bc940,21,0.886,2,2144.93,INR,card,bank_timeout,1,0.59,PAYMENT_LINK,,0,True,2144.93,1.46
rec_99c1510cb921fc,cust_7df373789f6c,pay_7cbef1967f9863,5,0.873,1,8451.44,INR,upi,payment_method_issue,1,0.51,PAYMENT_LINK,,0,False,0.0,0.0
rec_b1bc64f92d8daf,cust_7df373789f6c,pay_7cbef1967f9863,5,0.873,1,8451.44,INR,upi,payment_method_issue,2,3.5,REMINDER,PAYMENT_LINK,1,False,0.0,0.0
rec_71b2050b90719f,cust_a0b8575544ca,pay_b88b1d28608504,18,0.837,3,10376.55,INR,card,payment_method_issue,1,1.79,PAYMENT_LINK,,0,False,0.0,0.0
rec_6e81a8a309811a,cust_a0b8575544ca,pay_b88b1d28608504,18,0.837,3,10376.55,INR,card,payment_method_issue,2,9.78,PAYMENT_LINK,PAYMENT_LINK,1,True,10376.55,10.09
rec_e990b82e29e105,cust_5c375254a8fc,pay_112fc376b8a741,1,0.776,0,37771.82,INR,card,bank_timeout,1,1.21,RETRY,,0,True,37771.82,2.33
rec_9c01a7dea617a2,cust_725d42593c4b,pay_a6285d8e8d1d9b,2,0.769,0,864.48,INR,upi,bank_timeout,1,1.5,RETRY,,0,True,864.48,2.97
rec_bfa418d471c8e1,cust_43b7a3a69a8d,pay_065f39b5396dc7,5,0.727,1,645.92,INR,netbanking,bank_timeout,1,0.21,PAYMENT_LINK,,0,False,0.0,0.0
rec_bc3f1ed37db1e2,cust_43b7a3a69a8d,pay_065f39b5396dc7,5,0.727,1,645.92,INR,netbanking,bank_timeout,2,6.69,REMINDER,PAYMENT_LINK,1,True,645.92,7.44
rec_f9ddc52d6be01c,cust_8ef4d74b2dcc,pay_8c2918d1e40290,3,0.77,1,14362.18,INR,card,bank_timeout,1,1.35,RETRY,,0,True,14362.18,1.59
rec_04fad688d2690f,cust_93676a024fdc,pay_6a7c2cfc423943,21,0.298,15,6291.07,INR,upi,bank_timeout,1,1.77,RETRY,,0,False,0.0,0.0
rec_a0ac2cd1b1dcbd,cust_93676a024fdc,pay_6a7c2cfc423943,21,0.298,15,6291.07,INR,upi,bank_timeout,2,14.12,RETRY,RETRY,1,False,0.0,0.0
rec_6aa49b3d45c81a,cust_7f9ad277db49,pay_37af51d8760630,4,0.924,0,1503.17,INR,card,authentication_failed,1,1.82,PAYMENT_LINK,,0,False,0.0,0.0
rec_22e6942f9946f6,cust_e8b45c6afee5,pay_0d8815dede1644,5,0.847,1,15284.43,INR,netbanking,authentication_failed,1,1.25,PAYMENT_LINK,,0,True,15284.43,2.28
rec_631f0d2955ae2b,cust_702c1821c804,pay_b834a149afe05f,14,0.313,10,2001.92,INR,card,bank_timeout,1,0.15,PAYMENT_LINK,,0,True,2001.92,1.46
rec_7759ad2124f3cf,cust_99a9af6aed05,pay_cb7e778402b502,41,0.726,11,2130.93,INR,wallet,insufficient_funds,1,0.68,RETRY,,0,False,0.0,0.0
rec_222f6ce14333c3,cust_99a9af6aed05,pay_cb7e778402b502,41,0.726,11,2130.93,INR,wallet,insufficient_funds,2,12.0,PAYMENT_LINK,RETRY,1,True,2130.93,12.48
rec_ee53868500b514,cust_8b074d1a6a7a,pay_ac18a9c55f8236,3,0.719,1,3748.85,INR,upi,bank_timeout,1,1.2,RETRY,,0,True,3748.85,2.61
rec_4904f586d3b6f1,cust_7800e27a9ace,pay_c789ac3183b21b,6,0.833,1,6603.48,INR,netbanking,bank_timeout,1,0.42,RETRY,,0,False,0.0,0.0
rec_bb64f9885f7c47,cust_7800e27a9ace,pay_c789ac3183b21b,6,0.833,1,6603.48,INR,netbanking,bank_timeout,2,3.35,PAYMENT_LINK,RETRY,1,False,0.0,0.0
rec_0d0e1789780f31,cust_80499bbf76f6,pay_a5eaf9f626d399,4,0.905,0,27666.96,INR,upi,insufficient_funds,1,0.23,RETRY,,0,False,0.0,0.0
rec_9e26696faec3f7,cust_cc8ceba90662,pay_07300eb55cb3f0,19,0.956,1,3106.39,INR,card,insufficient_funds,1,0.65,REMINDER,,0,False,0.0,0.0
rec_e2bcf839e6b65d,cust_cc8ceba90662,pay_07300eb55cb3f0,19,0.956,1,3106.39,INR,card,insufficient_funds,2,5.46,PAYMENT_LINK,REMINDER,1,False,0.0,0.0
rec_4f29d580bf87d0,cust_8bb5f2425105,pay_44df2d21792ed7,11,0.805,2,9069.95,INR,upi,technical_error,1,0.73,RETRY,,0,True,9069.95,2.9
rec_4aae35bc70d8d2,cust_4748ffb3d0a9,pay_6232287c26bebc,5,0.828,1,9124.11,INR,upi,bank_timeout,1,1.33,RETRY,,0,True,9124.11,2.24
rec_92cc391dbdd6c8,cust_c8fb2050a460,pay_5dcb9a37d9cd34,6,0.906,1,2713.6,INR,card,insufficient_funds,1,1.58,PAYMENT_LINK,,0,True,2713.6,2.67
rec_0be29ae9a844c2,cust_2826a561bf1a,pay_889840e8611b25,24,0.76,6,2091.97,INR,card,payment_method_issue,1,1.69,PAYMENT_LINK,,0,True,2091.97,3.69
rec_ac80ced30b8dd2,cust_2ae1d0bc4a09,pay_64179ff7b93d05,16,0.969,0,419.75,INR,card,authentication_failed,1,1.08,REMINDER,,0,True,419.75,2.11
rec_1dd6e056e6bfac,cust_cb35097ae5dd,pay_909fbd3f06dcf7,9,0.783,2,8020.57,INR,card,bank_timeout,1,1.55,REMINDER,,0,False,0.0,0.0
rec_38ed676798b13a,cust_7367c28de1b2,pay_5f37c64984a0c5,4,0.616,2,10754.42,INR,wallet,bank_timeout,1,1.39,RETRY,,0,False,0.0,0.0
rec_35ab45efaa7f87,cust_7367c28de1b2,pay_5f37c64984a0c5,4,0.616,2,10754.42,INR,wallet,bank_timeout,2,16.49,PAYMENT_LINK,RETRY,1,True,10754.42,17.95
rec_9dbf4277589e4b,cust_cdfcef75651e,pay_32d4cddcb1c741,44,0.889,5,9238.62,INR,netbanking,bank_timeout,1,1.54,RETRY,,0,False,0.0,0.0
rec_54f63c68d9fffa,cust_cdfcef75651e,pay_32d4cddcb1c741,44,0.889,5,9238.62,INR,netbanking,bank_timeout,2,19.02,REMINDER,RETRY,1,False,0.0,0.0
rec_ed5ef65ee2661f,cust_cdfcef75651e,pay_32d4cddcb1c741,44,0.889,5,9238.62,INR,netbanking,bank_timeout,3,25.76,ESCALATE,REMINDER,2,False,0.0,0.0
rec_2cac5acd4b70a2,cust_aa5ca8cd1f83,pay_b7dffeb91a1b02,3,0.833,1,11715.47,INR,netbanking,technical_error,1,0.99,RETRY,,0,True,11715.47,2.13
rec_58195e87457c08,cust_7b1dbca32286,pay_b89745027b55dd,2,0.917,0,904.8,INR,upi,network_error,1,0.44,RETRY,,0,True,904.8,1.31
rec_475e2bbe4b0ec4,cust_d6fdd1a5f173,pay_6c7faeb52e5160,7,0.884,1,2838.67,INR,upi,payment_method_issue,1,1.09,PAYMENT_LINK,,0,True,2838.67,2.27
rec_fea608ae6a7b9f,cust_b66edbf4a0ea,pay_4b7f4932c22c83,1,0.921,0,20953.33,INR,card,payment_method_issue,1,1.86,RETRY,,0,False,0.0,0.0
rec_1c62a05006f796,cust_142c3fe860e7,pay_9a210ec8f66a65,20,0.85,3,2146.06,INR,card,unknown,1,1.98,RETRY,,0,False,0.0,0.0
rec_7a80174e4b6b4b,cust_142c3fe860e7,pay_9a210ec8f66a65,20,0.85,3,2146.06,INR,card,unknown,2,6.43,PAYMENT_LINK,RETRY,1,False,0.0,0.0
rec_0fe5f265e5712b,cust_08ffeab00750,pay_59770a37ab48cf,5,0.737,1,2778.14,INR,card,insufficient_funds,1,1.15,REMINDER,,0,False,0.0,0.0
rec_07bedb4c84b9cc,cust_08ffeab00750,pay_59770a37ab48cf,5,0.737,1,2778.14,INR,card,insufficient_funds,2,18.61,ESCALATE,REMINDER,1,True,2778.14,19.69
rec_e88f823dc01ddf,cust_0123a348638a,pay_219e2a6e08fdd5,1,0.755,0,7045.6,INR,netbanking,bank_timeout,1,0.2,REMINDER,,0,True,7045.6,2.42
rec_03ab8a34b2d2c3,cust_39d119508a45,pay_2975a005a61136,7,0.594,3,1477.39,INR,netbanking,insufficient_funds,1,1.74,PAYMENT_LINK,,0,False,0.0,0.0
rec_cc463570c21fb2,cust_39d119508a45,pay_2975a005a61136,7,0.594,3,1477.39,INR,netbanking,insufficient_funds,2,11.6,ESCALATE,PAYMENT_LINK,1,False,0.0,0.0
rec_dc9cb3eb9f6197,cust_39d119508a45,pay_2975a005a61136,7,0.594,3,1477.39,INR,netbanking,insufficient_funds,3,14.36,REMINDER,ESCALATE,2,True,1477.39,16.12
rec_ea34eefd2bddf9,cust_9714fadcb3c4,pay_5a881ca43b4d34,6,0.631,2,2183.22,INR,card,authentication_failed,1,0.15,PAYMENT_LINK,,0,True,2183.22,1.03
rec_e3fbd382806267,cust_8e484bc069c5,pay_958100fc6ecb68,1,0.952,0,2789.91,INR,netbanking,authentication_failed,1,0.84,REMINDER,,0,False,0.0,0.0
rec_093783f2e2285b,cust_8e484bc069c5,pay_958100fc6ecb68,1,0.952,0,2789.91,INR,netbanking,authentication_failed,2,5.34,REMINDER,REMINDER,1,False,0.0,0.0
rec_9decc064d08280,cust_8e484bc069c5,pay_958100fc6ecb68,1,0.952,0,2789.91,INR,netbanking,authentication_failed,3,12.59,PAYMENT_LINK,REMINDER,2,True,2789.91,13.18
rec_edf193c3714898,cust_c017466e85f4,pay_c12fccd3bbcc54,1,0.851,0,4886.47,INR,card,bank_timeout,1,1.75,RETRY,,0,False,0.0,0.0
rec_b3d205ae8aa4e4,cust_c017466e85f4,pay_c12fccd3bbcc54,1,0.851,0,4886.47,INR,card,bank_timeout,2,17.71,REMINDER,RETRY,1,False,0.0,0.0
rec_60f3bb28bd20c0,cust_c017466e85f4,pay_c12fccd3bbcc54,1,0.851,0,4886.47,INR,card,bank_timeout,3,30.32,REMINDER,REMINDER,2,False,0.0,0.0
rec_7bad9046e9ab31,cust_c017466e85f4,pay_c12fccd3bbcc54,1,0.851,0,4886.47,INR,card,bank_timeout,4,48.02,STOP,REMINDER,3,False,0.0,0.0
rec_c11fda29debdf5,cust_36fea0b438cd,pay_44c56f4cd4c705,9,0.383,6,422.98,INR,upi,insufficient_funds,1,1.37,PAYMENT_LINK,,0,False,0.0,0.0
rec_4133557c0e51bc,cust_2e2cb8506b17,pay_3e22c2227af779,11,0.375,7,1389.79,INR,card,authentication_failed,1,1.73,PAYMENT_LINK,,0,False,0.0,0.0
rec_203634bff10757,cust_2e2cb8506b17,pay_3e22c2227af779,11,0.375,7,1389.79,INR,card,authentication_failed,2,9.02,PAYMENT_LINK,PAYMENT_LINK,1,True,1389.79,10.5
rec_f890be80ba10ee,cust_01bb819c4dfe,pay_d32d9358ab504c,12,0.755,3,1741.1,INR,netbanking,technical_error,1,1.85,RETRY,,0,False,0.0,0.0
rec_1a9face21ab0dc,cust_d12daea8673d,pay_6919732fe88288,43,0.762,10,2233.05,INR,upi,bank_timeout,1,1.2,REMINDER,,0,False,0.0,0.0
rec_c9e939745c1452,cust_d12daea8673d,pay_6919732fe88288,43,0.762,10,2233.05,INR,upi,bank_timeout,2,9.85,STOP,REMINDER,1,False,0.0,0.0
rec_abd3f91483d070,cust_7e388a1946f7,pay_dd3df93cc8caa5,9,0.769,2,2633.45,INR,upi,authentication_failed,1,1.7,PAYMENT_LINK,,0,True,2633.45,2.48
rec_700d5278b08139,cust_eb93f78c620a,pay_7fdcadde6e655f,1,0.358,1,4865.06,INR,upi,authentication_failed,1,0.23,PAYMENT_LINK,,0,True,4865.06,1.14
rec_0626cb30699ede,cust_b22f2e910411,pay_2963eb20e42390,5,0.704,1,1920.89,INR,wallet,authentication_failed,1,1.23,RETRY,,0,False,0.0,0.0
rec_39b316a20c1533,cust_b22f2e910411,pay_2963eb20e42390,5,0.704,1,1920.89,INR,wallet,authentication_failed,2,13.41,REMINDER,RETRY,1,True,1920.89,13.67
rec_e33ac2d0e41ea3,cust_67213a7017d5,pay_b19d78e3076857,7,0.877,1,2218.75,INR,upi,bank_timeout,1,1.54,RETRY,,0,True,2218.75,2.94
rec_82f1417e2a6b5d,cust_a5d04d531e12,pay_04541f13ac74e3,2,0.652,1,25907.33,INR,card,insufficient_funds,1,1.69,PAYMENT_LINK,,0,True,25907.33,3.3
rec_9c922c0657dfde,cust_2cd94cbbc19a,pay_61875ae0ed0e7a,94,0.775,21,1407.18,INR,upi,insufficient_funds,1,1.84,PAYMENT_LINK,,0,False,0.0,0.0
rec_a6069af6e5845c,cust_2cd94cbbc19a,pay_61875ae0ed0e7a,94,0.775,21,1407.18,INR,upi,insufficient_funds,2,12.96,STOP,PAYMENT_LINK,1,False,0.0,0.0
rec_585038099fcfdf,cust_3f5e3b8cc058,pay_224e11ba630042,10,0.295,7,1967.32,INR,upi,insufficient_funds,1,0.79,RETRY,,0,False,0.0,0.0
rec_cf1af57524b6a9,cust_3f5e3b8cc058,pay_224e11ba630042,10,0.295,7,1967.32,INR,upi,insufficient_funds,2,17.86,REMINDER,RETRY,1,True,1967.32,20.0
rec_5fcf8f6fe85d8e,cust_0ddb545b61ea,pay_879370a3c60d47,13,0.703,4,7505.61,INR,upi,bank_timeout,1,1.34,RETRY,,0,True,7505.61,1.84
rec_c64cda80bb0bf3,cust_f845846efdf0,pay_0f5eed862620c9,9,0.754,2,3363.24,INR,netbanking,bank_timeout,1,1.3,PAYMENT_LINK,,0,False,0.0,0.0
rec_3df1e70edbb5d0,cust_f845846efdf0,pay_0f5eed862620c9,9,0.754,2,3363.24,INR,netbanking,bank_timeout,2,12.05,PAYMENT_LINK,PAYMENT_LINK,1,True,3363.24,14.12
rec_4021b7c1936c83,cust_e9ff1cae41c8,pay_fdf4ca04bce235,43,0.956,2,2974.61,INR,card,network_error,1,1.21,RETRY,,0,True,2974.61,3.31
rec_7a7be33fd13a89,cust_08cac260b3f5,pay_8d3ab986d29f22,12,0.886,1,25744.78,INR,netbanking,bank_timeout,1,1.01,RETRY,,0,False,0.0,0.0
rec_4d777e4dccc74f,cust_59e7703a70aa,pay_e9308a4fccec13,2,0.702,1,11138.14,INR,card,insufficient_funds,1,0.26,PAYMENT_LINK,,0,False,0.0,0.0
rec_1193874e7915f9,cust_59e7703a70aa,pay_e9308a4fccec13,2,0.702,1,11138.14,INR,card,insufficient_funds,2,14.12,REMINDER,PAYMENT_LINK,1,True,11138.14,16.13
rec_9e86e4e82a593e,cust_d8125123984f,pay_6eb21dcc9f97fa,46,0.973,1,11032.44,INR,upi,insufficient_funds,1,0.45,RETRY,,0,True,11032.44,0.79
rec_873e21b2a50cb0,cust_0f14f86c2b50,pay_1565b21b80a3e4,4,0.786,1,13499.39,INR,card,technical_error,1,1.16,RETRY,,0,False,0.0,0.0
rec_f6d77d91647e7d,cust_031eef965f71,pay_4d5116cd6983e1,6,0.939,0,4420.05,INR,card,authentication_failed,1,1.38,PAYMENT_LINK,,0,True,4420.05,3.07
rec_e949e29c11b766,cust_0f14f86c2b50,pay_f587a482713884,4,0.786,1,2328.05,INR,netbanking,authentication_failed,1,1.03,ESCALATE,,0,False,0.0,0.0
rec_902ce1fce6e3c5,cust_0f14f86c2b50,pay_f587a482713884,4,0.786,1,2328.05,INR,netbanking,authentication_failed,2,10.78,PAYMENT_LINK,ESCALATE,1,False,0.0,0.0
rec_d029f8e35230f3,cust_0f14f86c2b50,pay_f587a482713884,4,0.786,1,2328.05,INR,netbanking,authentication_failed,3,14.26,PAYMENT_LINK,PAYMENT_LINK,2,True,2328.05,16.18
rec_84ecd2aee4f529,cust_27d415b60d77,pay_c81ee77d34b8c3,16,0.859,2,2336.64,INR,wallet,insufficient_funds,1,1.62,PAYMENT_LINK,,0,False,0.0,0.0
rec_b40f1f18c04a00,cust_27d415b60d77,pay_c81ee77d34b8c3,16,0.859,2,2336.64,INR,wallet,insufficient_funds,2,11.22,PAYMENT_LINK,PAYMENT_LINK,1,True,2336.64,13.02
rec_17c32ec613ab16,cust_ae38cf4647f8,pay_26eb088f75901d,34,0.762,8,2510.43,INR,upi,bank_timeout,1,0.85,RETRY,,0,False,0.0,0.0
rec_c54251eb50c1ce,cust_ae38cf4647f8,pay_26eb088f75901d,34,0.762,8,2510.43,INR,upi,bank_timeout,2,13.29,RETRY,RETRY,1,False,0.0,0.0
rec_301e5da2f44050,cust_ae38cf4647f8,pay_26eb088f75901d,34,0.762,8,2510.43,INR,upi,bank_timeout,3,29.51,ESCALATE,RETRY,2,False,0.0,0.0
rec_9ac6ce9fafb925,cust_ee5a88566791,pay_c5801d91dc1631,10,0.784,2,1387.67,INR,netbanking,bank_timeout,1,0.76,RETRY,,0,True,1387.67,2.86
rec_a7ed47d5463bb0,cust_9997496bc697,pay_3f710a1ac40feb,1,0.922,0,1490.4,INR,card,bank_timeout,1,1.39,RETRY,,0,True,1490.4,2.65
rec_8d53c40a86b0a2,cust_0dc781048c66,pay_37590e762ebf3f,3,0.718,1,2563.26,INR,upi,insufficient_funds,1,1.79,PAYMENT_LINK,,0,False,0.0,0.0
